,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,Optimal Design and Additive Manufacturing of Functionally Graded Shell-Based PH Steel Metamaterials,United States Department of the Navy,to LORENZO VALDEVIT,"We propose to develop the scientific understanding that will enable optimal design and scalable additive manufacturing of a novel c) from 17-4 PH steel. We will deliver (i) a computational strategy for optimal design of LPBF-fabricated functionally graded shell-metamaterials that are far superior to traditional truss-based lattices, and (ii) a fabrication approach that allows local control of plastic deformation mechanisms in 17-4 PH steel thin-wall structures. While LPBF is an ideal technique for fabrication of lattice materials for critical structural applications, we argue that existing lattice designs have not taken advantage of two unique benefitsof this additive manufacturing process: (i) the ability to fabricate almost arbitrarily complextopologies and (ii) the opportunity to locally tailor the mechanical properties of the constituent material. The overarching goal of the proposed research project is to develop the scientific understanding in metallurgy, mechanics and topology optimization that is required to realize these advances and develop physically heterogeneous shell-metamaterials with unprecedented combinations of properties. Building upon exceptional results recently demonstrated by the PI on the mechanical efficiency of shell and plate-based metamaterials, we propose to: (1) fully elucidate the interplays among processing parameters, microstructural evolution and mechanical properties in LPBF-processedshell-metamaterials using a combination of numerical and experimental techniques, and establish effective processing windows; (2) harness these complex interplays to locally control martensite/austenite ratio and precipitate formation to either eliminate or amplify property gradients across the build; (3) combine mechanical models with experiments to achieve a full mechanistic understanding of the non-linear deformation and failure behavior of these shell-based metamaterials; (4) capitalize on the extensive (experimentally driven) database to infer, through the application of data analytics, property uncertainty and gradation models as well as their as sociated length scales and (5) develop novel non-linear stochastic topology optimization algorithms that benefit from fully validated models of the mechanics to id LPBF process. To demonstrate the power of this novel design/fabrication approach for DoD-relevant applications,r we will develop shell-metamaterials with optimal specific energy absorption under large plastic deformation, by ensuring simultaneous progression of plasticity throughout the material. Importantly, this cannot be achieved by traditional optimization of the metamaterial architecture, but requires local tuning of the yield strength and the strain hardening behavior of the material. By assembling a highly interdisciplinary team across three universities, with expertise in metallurgy, processing science, additive manufacturing, mechanical behavior of metamaterials,stochastic modeling and topology optimization, we will guarantee that the impact of this project extend well beyond the field of mechanical metamaterials. Elucidating the science underlying local microstructural control in PH steels fabricated by LPBF will dramatically affect the additive manufacturing of structural and functional materials for nearly any DoD application; at the sametime, establishing novel computational design processes, where the marriage between geometrical complexity (e.g. 3D shell-based topologies) and local property control provides a significantly wider design space, is expected to leapfrog the field of additively manufactured metamaterials in a variety of DoD applications.less","1,266,328",2021,2024
0,Hippocampal Networks and Episodic Memory,United States Department of the Navy,to GARY LYNCH,"People routinely organize the flow of events into distinct episodes when dealing with the complexity of dynamic environments. Such episodic memories incorporate information about the identity of items, their spatial locations, and the order in which they occurred(#what#, #where#, and #when#). Understanding how the cortical telencephalon processes episodes is thus a basic issue in contemporary neuroscience and one that is central to the development of autonomous systems that can deal with the real world. The hippocampus is critical for acquisition and retrieval of episodic memories but there are no models relating the components and operations of the structure to the multiple and diverse aspects of this singularly rich form of encoding. This in large part reflects a surprising absence of information about input/output relationships of the primary hippocampal circuit. However, studies in this program showed that signals from entorhinal cortex generate a two-part response in the output stage of hippocampus (field CA1) that is triggered by dual sub-circuits. Signals are routed through the two pathways according to the frequency of the arriving cortical pulses. Our studieshave also identified novel filters and amplifiers throughout the complex circuit along with a potent excitatory feedback system that is critical to throughput. Finally, we were able to show that certain of these subsystems are essential to acquisition of the #what, #where#, and #when# elements of an episode. These results enabled the construction of realistic simulations to address specific issues but there are major issues that prevented the development of a model capable of generating the diverse aspects of episodic memory. The proposed work addresses these problems. The first goal is to describe circuit responses to input from the spatial subdivision of the entorhinal cortex alone, or in combination with the non-spatial subdivision (the latter has been used in our studies to date). Our second goal is to identify the cellular mechanisms that underlie the unusual low pass filter in the CA3 field: studies will test proposed roles for feedforward inhibition from somatostatin-positive interneurons. Other Aim 2 studies will determine if field CA2 acts as an intermediary filter between CA3 and CA1. The third set of studies will test the influence of modulatory inputs, with special emphasis on the cholinergic afferents, on frequency filtering, amplification and feedback within the hippocampal circuit. Studies addressing the second the third goals make use of powerful chemo- and opto- genetic approaches to selectively manipulate specific cell types and afferents. The activity patterns and rhythms typically present in hippocampus are known to produce learning-related change in synaptic strength and a realistic model will accordingly require information on changes in circuit function arising from such plasticity. Thus, the fourth goal is to test for activity-induced changes in synaptic function at specific nodes # thisstudy will constitute a first test for circuit level plasticity. The final goal is to build a model of primary hippocampal circuitfunctions. These studies, to be conducted in collaboration with Dr. Richard Granger (Dartmouth) will both integrate the disparate operations of the circuit into the model and be used to develop hypotheses about how these operations relate to the processing of episodic memory. [Approved for public release.]less","1,192,443",2023,2026
0,Spectrum Analyzer Using Spintronic Radar Arrays,United States Department of the Army,to Ilya Krivorotov,"Ultra-fast measurements of the frequency of a microwave transmission is a vital task for many military applications including interception and jamming of signals used in communications, radar detection and remote control of weapons. The rapid tracking of adversarial frequency-agile microwave signals allows one to swiftly identify threats, such as radar-guided anti-tank missiles, and undertake appropriate counter-measures in real time, thus substantially increasing the safety of ground vehicles, and assuring superiority of the US battlefield forces in the microwave domain. These vehicle-protection tasks demand ultra-fast (microsecond time scale) measurements of adversarial external microwave signal frequencies in order to neutralize threats in real time. These vital goal can be achieved using recent advances in spintronics technology, where electron spin is used for microwave signal detection instead of electron charge. This technology is ideal for a new type of nano-sized and radiation-hard devices for the ultra-fast detection of  low-power microwave signals. Three key advantages of this technology based on spin transfer torque and tunneling magnetoresistance effects in nanoscale magnetic tunnel junctions (MTJs) over existing semiconductor technology are: higher sensitivity, which enables detection of adversarial microwave signals over longer distances, and, thus, provides early threat warning higher speed allowing for tracking of frequency-agile signals at the microsecond time scale radiation hardness In the course of our current STTR Phase II Program under the contract # W56HZV-18-C-0026, we developed a spintronic frequency detector based on an array of six MTJs and working in the microwave frequency S band (2 – 4 GHz). The proposed Sequential Phase II STTR Research Program significantly advances the technology developed in Phase II of the Program via: the use of novel spintronic materials with perpendicular magnetic anisotropy that increase the detector frequency to the microwave X band (8 – 12 GHz) relevant to anti-radar applications implementation of software-defined advanced adversarial signal analysis via integration with field-programmable gate arrays (FPGAs) We will also reduce the SWAP detector parameters down to 3”x3”x1” size, 0.3 kg weight and 100 mW power. We will implement an automatic FPGA-based capability to separate the adversarial frequency-agile signals from multiple innocuous and noise signals, based on the temporal dependence of these signals. This feature will enable operation of the detector under electromagnetic interference (EMI) in realistic battlefield and urban environments. Our goal is to develop fully automated power-efficient spintronic microwave detectors. These detectors will measure, digitize and analyze the X-band spectrum, and will rapidly provide information on adversarial signals to the ground vehicle digital electronics systems, enabling swift implementation of the appropriate counter-measures.less","1,150,000",2021,2023
0,Spectrum Analyzer Using Spintronic Radar Arrays,United States Department of the Army,to Ilya Krivorotov,"We propose to develop a prototype of a novel spintronic spectrum analyzer using an array of nano-scale magnetic spin-torque detectors. The operation of the proposed spectrum analyzer is based on the recently discovered effects of spin-transfer torque and spin-diode effects in nano-scale magnetic multilayered elements, the fabrication of which became possible due to the recent advances in nano-fabrication techniques. We propose two architectures of spintronic spectrum analyzers based either on the regular arrays of discrete magnetic tunnel junction (MTJ) nano-pillars, or on randomized arrays of spin torque detectors coupled to the same spin wave waveguide. The experimental prototype spectrum analyzer comprised of a pair of magnetic tunnel junction (MTJ) nano-pillars developed during the Phase I of this Research Program have demonstrated the spectrum analysis in the frequency interval from 4.9 to 5.6 GHz with the accuracy of 50 MHz. During the Phase II we are planning to increase the number of MTJ nano-pillars to 10 to achieve the frequency bandwidth of the analysis of the order of 10 GHz, detection time less than 200 ns, and frequency resolution of 30 MHz or better. We will also study theoretically randomized arrays of spin torque detectors.less","1,000,000",2017,2018
0,Understanding Structure-Function Relationships in Cephalopod-Inspired Optical Materials,United States Air Force,to Alon Gorodetsky,"The DoD has a long-standing interest in advanced nighttime stealth and camouflage technologies. This interest has been spurred by the need to protect the modern warfighter and his equipment from detection under a variety of battlefield conditions. Herein, we describe a systematic strategy for developing a relationship between the structure and optical functionality of cephalopod-inspired optical coatings. We first propose to systematically characterize the nanoscale structure of these coatings with electron microscopy and grazing incidence x-ray diffraction. We then intend to apply a simple theoretical framework to correlate the structure of our coatings with their emergent optical properties. In turn, we plan to develop a detailed understanding of the fundamental principles that govern the performance of our materials. We anticipate that the insight gleaned from our studies will enable the design of advanced biologically inspired dynamic camouflage.less","1,000,000",2016,2021
0,23-000003470 Deep Uncertainty Quantification in Multiscale and Multi-Physics Systems,United States Department of the Navy,to Ramin Baghgar Bostanabad,"Modeling a wide range of physical processes relies on solving complex partial differential equation (PDE) systems. Example applications include predicting crack propagation in underwater vehicles or controlling dissipated heat in microprocessors that are cooled with turbulent flows. While significant advancements have been made in solving such PDEs, existing technologies are prohibitively expensive. The costs are especially high in the case of #stochastic# PDEs because a large number of simulations are required to characterize the effects of uncertainties on the solution. These high costs reduce engineers' efficiency in solving inverse problems, building digital twins, or designing systems that must perform robustly in uncertain environments.To reduce computational costs, this proposal develops deep learning (DL) models that rapidly solve stochastic PDE systems. Our DL models have three novel features that distinguish them from existing approaches which solve PDEs via DL: (1) they are#transferable# which means they can readily model different processes that share the same governing equations, (2) they are #scalable# and hence can solve PDEs on large domains while resolving small-scale details, and (3) they are #probabilistic by construction# which means they can efficiently learn from scarce data and provide probabilistic predictions without using expensive sampling-based techniques. Compared to traditional solvers such as the finite element method, these features will provide the capability to predict the solution of stochastic PDEs with at least 2 orders of magnitude speedups and less than 2% loss in accuracy. By embedding our deep neural networks (DNNs) in multiscale or multi-physicssimulations, the computational savings will be even more.Upon successful completion, our contributions will enable on-the-fly emulation of a wide range of stochastic PDE systems on arbitrary domains via #pre-trained# DNNs. Hence, we expect to eliminate long training times while increasing accuracy and scalability. Additionally, we will leverage our approach to answer fundamental questions in engineering applications on multi-scale modeling of metallic alloys and thermofluidic heat control.To achieve real-time and robust performance, we design geometry-aware learning algorithms and leverage the well-established mathematics of domain decomposition methods that uniquely exploit parallel computing on heterogeneous machines that have multiple GPUs and CPUs. Additionally, to emulate multi-physics processes under uncertainty, we train multiple DNNs to learn each physics and then couple their predictions to solve the underlying stochastic PDE system. We expect our contributions to provide a sustainable platform for studying PDE-governed engineeredsystems. Therefore, we will develop the tools that ensure timely adoption and rapid maintenance. We will also provide scaling guidelines to estimate the required computational power for reaching desired levels of accuracy.less","1,000,000",2023,2026
0,Total Fatigue Life Assessment of Complicated Structures,United States Department of the Navy,to Subhasis Sarkar,"For proper evaluation of fatigue life, it is imperative to have sophisticated analytical and computational tools to analyze crack growth in complex, aerospace structures subjected to severe loading conditions. In this study, the alternating Symmetric Galerkin Boundary Element Method (SGBEM)-Finite Element Method (FEM) technique, which is already a proven and established technique in terms of accuracy and computational efficiency, is refined further to handle complex crack growth situations. The tool will help in the study of surface or embedded 3D crack growing in non-coplanar mode, 2D through crack growing in non-collinear way and also in transitioning of 3D cracks into 2D cracks in thin walled aerospace structures. The BEM will be enriched, a novel crack growth model will be implemented, solvers for fatigue cracks will be improved, a software tool will be developed and a general structural life assessment framework will be integrated. A large number of benchmark problems will be solved to validate the methodology and some real life crack growth problems will be solved and compared with other techniques to demonstrate its superiority.less","999,906",2014,2019
0,Mutualistic Interactions in Heterogeneous Multi-Robot Systems,United States Department of the Navy,to Magnus Egerstedt,"In multi-robot systems, having robots with different capabilities can be highly beneficial as it allows for the robot team to be abl,e to participate in a larger class of missions, as sensing, actuation, computation, or communication capabilities can be spread acro,ss different team-mates, thereby supporting the deployment of a potentially significantly larger number of distinct capabilities. Th,is proposal formalizes the idea that it should be possible to make the whole larger than the sum of its parts in multi-agent robotic,s. For that to happen, it is no longer enough to consider capabilities in isolation, but rather how they interact to form brand new,capabilities. In ecology, such types of arrangements are known as a mutualistic interactions, or mutualisms, involving the exchange,of resources or services between two different species. Each species involved in a mutualism receives a benefit from the interaction,, and what this proposal envisions is a new framework for harnessing and encoding the idea of mutualism in a multi-agent robotics se,tting in order to go beyond the standard approach to heterogeneity by having brand new capabilities arise when combining agents with, different individual capabilities. To that end, this multidisciplinary proposal brings together a roboticist with an ecologist. The, two particular topics that will be pursed to achieve this ambitious and multidisciplinary agenda are: (1) Characterization of Mutua,listic Interactions in Ecology: To be able to leverage the types of mutualistic interactions observed in nature, the scope and scale, of such interactions need to be compiled and modeled in a unified and computationally actionable manner. This will constitute Resea,rch Area 1 and will, in particular, focus on developing models of mutualisms as co-evolutionary processes, a robotics-relevant taxon,omy of mutualisms, and an investigation of the conditions under which mutualisms break down and fail to be effective.(2) Leveraging,Mutualistic Interactions in Robotics: A theory will be developed for how to describe combined multi-robot capabilities in such a way, that brand new capabilities result from the deployment of heterogeneous agents. In particular, Research Area 2 will investigate how, to formally understand how mutualisms can be leveraged in the broad contexts of coverage control and task assignment problems for h,eterogeneous multi-robot teams.Approved for Public Releaseless","903,059",2022,2025
0,Mech-DEFECT: Mechanically-induced Defect Equilibria for Engineered Complexion Transitions,United States Department of the Army,to Timothy Rupert,"The recent discovery that local stresses near a dislocation can be used to stabilize nanoscale phases, which can be termed linear complexions, promises a new avenue for tailoring the mechanical response of structural solids. In this study, we will directly manipulate the defects responsible for plasticity while also enabling defect-aware design and nanoscale phase templating of future advanced engineering alloys. A unique aspect is the intimate coupling of solid mechanics and materials synthesis, naturally engaging two topical areas which are typically distinct. Stress is the primary driving force behind the segregation and structural changes involved in linear complexion transformations, and developing an understanding of these transitions will enable predictions about the outcomes of future processing experiments. On the other hand, real alloys containing different types and populations of linear complexions must be made in order to probe the fundamental mechanics of and barriers to dislocation mechanisms such as stacking fault constriction, dislocation breakaway, and secondary stress field interactions between the complexion and other defects. As a whole, this project will provide advancements in the fields of computational mechanics, in situ experimental mechanics utilizing novel electron microscopy techniques, defect engineering and design, and processing science. The assembled team offers a unique interdisciplinary approach that blends theory, computation, and experiment.less","900,000",2021,2024
0,Uncooled MWIR and LWIR Imaging Using Non-Degenerate Two Photon Absorption with Custom InAlGaAs Detector Arrays,United States Department of Defense,to Martin H. Ettenberg,"Princeton Infrared Technologies, Inc. (PIRT) will team with University of California Irvine (UCI) to develop a room temperature imaging system with detectivity from 3 to 12 μm spanning mid-wave infrared (MWIR) and longwave infrared (LWIR) spectral ranges using non-degenerate two-photon absorption (NTA) for standoff imaging spectroscopy and ranging.  This novel detection strategy captures MWIR/LWIR images at high pixel densities, high sensitivity, and low noise without cooling.  Currently, MWIR and LWIR imaging requires expensive low-bandgap semi-conducting materials, such as HgCdTe and InSb.  Cooled cameras that are commonly used to cover the entire 3 to 12 μm spectrum have low pixel densities such as 128x128, precluding the use of high-definition (HD) sampling for acquiring high quality videos in use for applications such as microscopy and hyperspectral imaging.  In this program, the team will deliver a 1280x1024 resolution camera using a custom InxAl1 x yGayAs array integrated with optics and high speed lasers that operate at room temperature to image light from 3 to 12 μm at video rates suitable for hyperspectral imaging of hot objects without the challenge of imaging through emissions.  The imaging system will also allow for depth measurements with a resolution of <20 µm.less","896,779",2023,2024
