,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,Secure and Resilient Design of Internet of Battlefield Things,Office of the Secretary of Defense,to Hamid Sadjadpour,"This proposal focuses on designing secure Internet of Military/Battlefield Things that consists of sensors, wearable devices, mobile systems, IoT devices, drones and robots. The proposal aims at finding holistic security solutions for these systems using a multi-disciplinary approach. We will develop unique results such as information theoretic encryption techniques, provable secure control algorithms, novel key exchange and authentication protocols, and attackresilient multi-agent systems that can be useful for many types of military applications including the Internet of Military/Battlefield Things. The main goal of this proposal is to protect the confidentiality, security, and recovery of the information in a disruptive environment. To address these challenges, we will develop an interdisciplinary approach that will bring together three different fields: (1) Control theory for hybrid and cyber-physical systems, (2) Information Theory, and (3) Cybersecurity. The combination of these three fields will allow us to model the dynamics and algorithms used by these cyber-physical systems, secure their communications, and detect potential attacks. Our goal is to develop algorithms and protocols that enhance the security of Internet of Military/Battlefield Things against state sponsored hostile actors to the highest possible degree. Our proposal includes participation of graduate and undergraduate students in this program using UCSC internal funds. For graduate students, we intend to recruit minority and underrepresented graduate students using UC sponsor Cota-Robles scholarship. We will also leverage on our relationship and collaboration with California Alliance for Minority Participation (CAMP) and UC LEADS programs. We will continue sending our graduate students as ÓambassadorsÓ for outreach to nearby high schools and community colleges with significant number of minority students to encourage these students to pursue STEM higher education.less","658,107",2020,2023
0,Iontronic Control of Vmem and Bioelectric Communication in Bacteria,United States Department of the Army,to Marco Rolandi,"Bioelectronics interface electronic devices with biology with the potential for sensing and actuation. Ranging from intercellular communication to organ function, ionic species play an important role in natural systems. A majority of physiological processes, such as muscle contraction, neuronal signaling and metabolism, involve the exchange of ions between cells. Specific to bacteria, ions play a large role in homeostasis and contribute to the communication among bacteria in a colony. Here, we will develop electrophoretic bioelectronic pumps integrated in a microfluidic chip that accommodates cultures of B. subtilis. These pumps will be able to deliver ions and nutrients to B. subtilis to study their communication as a function of nutrient continent. Specifically, we will monitor B. subtilis membrane voltage in the presence of ionic or chemical actuation and explore whether we can control the oscillation in time and space of membrane voltage that have been observed in microfluidic cultures with nutrient shortage. The goal here is to establish two-way communication with bacteria and affect their electronic processes such as membrane voltage without the need for cell penetration. The basic research proposed here aims at developing bioelectronic devices to better understand ion-based cell-to-cell communication in bacteria systems.less","651,177",2022,2025
0,Multi-Agent Reinforcement Learning for Safety,United States Air Force,to Ricardo Sanfelice,The objective of this work is to generate new fundamental science for hybrid dynamical systems that enables systematic design of algorithms using reinforcement learning (RL) techniques that are hybrid. The research proposed consists of developing novel hybrid reinforcement learning control algorithms using hybrid systems theory and validate them in experimental data-driven testbeds. The algorithms to emerge from this project will exploit real-time data exploits to robustly stabilize the system under control. less,"626,368",2022,2025
0,Algorithms and Distribution-Free Models for Social and Information Networks,United States Department of the Army,to Seshadhri Comandur,"Theoretical computer science has, over the past 40 years, developed a remarkably sophisticated toolbox for reasoning about and designing algorithms for well-motivated classes of graphs, such as planar graphs, bounded-treewidth graphs, and perfect graphs. Meanwhile, the past 10--15 years have seen the rise of large-scale social networks, such as the graphs defined by Facebook friendship relationships or followers on Twitter. The overarching goal of the proposed research is to define new graph classes relevant to the study of social networks, and to develop structural and algorithmic results for such graphs. More concretely, the project comprises three closely interrelated goals: definitions, structural results, and algorithms. 1. The first research goal is to develop definitions of graph classes motivated by triadic closure --- the idea that vertices with common neighbors are likely to be connected by an edge. There is tremendous empirical support for this property in social networks, and this property seems to lead to graph classes with more exploitable structure than the other most widely accepted properties of social networks, such as heavy-tailed degree distributions. 2. The second research goal is to develop structural results for the graph classes we define, to understand what these graphs ``look like.'' This is a familiar strategy for understanding restricted graph classes, analogous to using separator theorems to make precise how planar graphs resemble grids, tree decompositions to quantify how bounded-treewidth graphs resemble trees, and the regularity lemma to describe how dense graphs are approximately composed of ``random-like'' bipartite graphs. Such structural results are interesting in their own right and provide a flexible foundation for algorithmic applications. 3. The third research goal is to develop algorithms that solve problems more effectively for graphs in the proposed classes than for worst-case graphs. Empirically, many optimization problems that are notoriously difficult in the worst case, such as finding cliques or dense subgraphs, are solved to near-optimality in social networks by fast heuristics. Narrowing the gap between this theoretical intractability (in the worst case) and empirical tractability (in social networks) of these problems is a concrete and practically relevant challenge for algorithm analysis ``beyond the worst case.'' Specific opportunities include provably polynomial-time or fixed-parameter tractable algorithms for problems that are NP-hard in worst-case graphs; approximation algorithms with better approximation ratios for social networks than in the worst case; and algorithms for the approximate recovery of planted solutions.less","613,498",2019,2022
0,Developing Metrics of Animal Condition and their linkage to Vital Rates: Further Development of the PCoD Model,United States Department of the Navy,to Daniel Costa,"A framework has been created to understand the population consequences of disturbance. However, there are a number of elements that are necessary for the implementation of this framework. This project would use elephant seals as a model system to quantify the following transfer functions that link: (1) changes in behavior and allostatic load to life functions, and (2) changes in vital rates to population effects. We propose using our existing dataset, along with new data form our ongoing elephant seal field work to explore the specific physiological mechanisms that link body condition and reproduction to better understand how energy status integrates with allostatic load to modulate reproductive effort. We will develop and refine the following metrics associated with physiological measures of body condition that allow detection of pregnancy or the timing of reproductive suppression and provide insights into the physiological mechanisms that link body condition to gonadal function. We will examine the following issues: we will use standard hormonal assays to detect implantation, pregnancy, and mediators of gonadal function that link body condition and foraging success to reproduction in northern elephant seals; we will examine whether there are unique signatures within the diving behaviors of pregnant vs. non-pregnant female elephant seals, using our condition indices determine the thresholds that are associated with implantation and termination of pregnancy; and lastly determine the maximum and minimum condition thresholds for survival in both adults and pups.less","612,850",2018,2021
0,High Spatial and Angular Resolution X-Ray Diffractometer for Quantum Material Thin Films and Multilayers,Office of the Secretary of Defense,to David Lederman,"Quantum materials composed of antiferromagnetic thin films, heterostructures, and multilayers composed of two-dimensional materials are of much current interest because of their possible applications in low power spintronics, THz electronics, and quantum computing. When such materials are synthesized, it is crucial to thoroughly characterize them so that of intrinsic properties (e.g., the electronic and topological properties of the material) or extrinsic properties (i.e., defects). Moreover, if the structural characteristics at the nanoscale can be systematically studied and correlated with the synthesis methodology, the methodology can be altered to optimize the quality of the material. The proposed instrument will consist of a high power, rotating anode x-ray diffractometer optimized to determine the structure of the thin films, heterostructures, and multilayers. In particular, the system will have excellent angular and lateral spatial resolution with high x-ray intensity, characteristics which are crucial for the characterization of ultra-thin films (films thinner than approximately 2 nm). For antiferromagnetic thin films which could be used in THz spintronics, the crystalline quality, interface roughness, and strain can significantly affect their magnonic properties. The system will allow rapid characterization of the structure of the films, both in- and out-of-plane, to identify the structural factors which optimize the filmsÕ spintronic properties. For two-dimensional materials, where samples consist of flakes which are on the order of 100 µm in lateral size, the focused beam (approximately 50 µm in diameter) capabilities of the system will allow the measurement of single flakes, allowing the determination of their structure (for example, the type of stacking in multilayered samples). The combination of high intensity and high lateral resolution will approach the capabilities of synchrotron-based measurements, making high quality routine characterization of our samples in our lab, thus increasing sample quality and reproducibility. Researchers other than the PI and Co-PI at UC Santa Cruz who synthesize thin films and are interested in neuromorphic computing and optical sensors will also benefit from this new instrumentation. From an educational point of view, the instrument will help train a new diverse generation of scientists in the fields of physics, chemistry, and engineering. UC Santa Cruz students at the undergraduate and graduate levels will be trained to use the instrument through collaborations of their advisors with the PI and Co-PI. Undergraduate students from community colleges in California will use the instrument as part of an NSF Research Experiences for Undergraduates (REU) program led by the PI. High school students participating in the summer Science Internship Program (SIP) at UC Santa Cruz, will use the instrumentation as part of their research activities. The PI will give presentations at minority-serving high schools in Northern California which will include remotely controlling the instrument to generate data live during the talk to illustrate basic concepts of interference and crystal structure.less","599,999",2022,2023
0,Acquisition of a Glove Box System for Fabrication and Characterization of Quantum Materials Devices,Office of the Secretary of Defense,to Jairo Velasco,"Many two-dimensional (2D) materials, such as black phosphorus (BP), transition metal dichalcogenides (TMDs), and topological insulators (TIs) are promising for the development of electronic components with new capabilities for defense-related applications, such as sensing and information processing. These 2D material nanoscale devices are highly tunable platforms that enable unprecedented manipulation of emergent quantum properties, such as quantum confinement, superconductivity, and dissipation-less metallic edge states. By implementing these materials into nanoscale devices, their unusual correlated quantum properties can be exploited for novel technological applications. Unfortunately, the intriguing quantum properties of these materials are affected or even destroyed by exposure to air and water. Environmental control is thus crucial for studying the fundamental properties of novel electronic components based on air-sensitive 2D materials. In order to address problems with air contamination that preclude many fundamental studies of the properties of air-sensitive 2D materials, this proposal requests support for the acquisition and setup of a glove box system for fabrication and characterization of 2D quantum material devices at the University of California, Santa Cruz (UCSC), a minority serving institution with over 30% Hispanic enrollment. The proposed glovebox is equipped with tools for 2D material device fabrication, such as an optical microscope, a spin coater and a thermal evaporator. It is also equipped with characterization tools well suited for 2D material devices, such as a state-of-the-art atomic force microscope (AFM) and a four-point probe station. The proposed equipment is a unique and versatile system, with only a few comparable systems available worldwide. Hence, the proposed system will enable unprecedented landmark studies on pristine, air sensitive 2D material devices. The proposed glove box system will enhance the research facilities and increase the impact of current and future research on materials at UCSC. It will also enhance undergraduate and graduate student education/training with regards to materials. As a result, the quality of UCSC STEM programs in general and the education and training capabilities of the emerging Materials Science and Engineering Initiative (MSEI) at UCSC will be enhanced significantly. These positive impacts are possible because equipment such as the proposed glove box system and its integration with existing UCSC facilities are unmatched in labs around the world, and therefore, will enable transformative research in the area of 2D materials electronics. Importantly, these studies will be driven by the efforts of graduate and undergraduate students, and thus the proposed glove box system will directly contribute to the scientific training of these students who will perform cutting edge scientific research. Moreover, summer interns from high-achieving community colleges that are Hispanic Serving Institutions will participate in these research projects during their summer research internships. Additional efforts will be made to include local high school students and/or teachers into research projects that utilize the proposed glove box system as well.less","574,544",2017,2018
0,"Enabling simultaneous observations of ocean sound speed structure and advection for the Task Force Ocean, New England Seamounts experiments",United States Department of the Navy,to John Colosi,"Dr. Robert Headrick, Task Force Ocean Program ManagerFunding for 25 moored CTD sensors and 4, long range 75 kHz ADCPs are requestedto augment a system of four low frequency acoustic transceiver moorings to be deployed as part of the Task Force Ocean, Departmental Research Initiative at the New England Seamounts main experiment in 2024. The development of these moorings is a collaboration between the Scripps Institution of Oceanography (Dr. Matt Dzieciuch) and the University of California Santa Cruz (Prof. John Colosi). Fifteen of the CTD sensors will be new and 10 will be in-hand units to be re-furbished for deeper deployment depths. The CTD sensors are required to resolve the complex water mass/ sound speed structure at the seamounts consisting of slope water, Gulf Stream water,and Sargasso Sea water. The ADCP#s are required to quantify the role of advection in determining the space/time scales of the soundspeed field in this dynamic Gulf Stream/Seamount setting. Lastly funds are requested for ADCP mooring cages, batteries, and auxiliary components, for the 2024 deployments. This combination of acoustic and oceanographic data collection will help the DRI address one of its fundamental hypotheses namely, evaluate the information needed for predicting 4-d acoustic arrival patterns (Impulse Response) in the dynamic Gulf Stream over the New England Seamounts, and evaluate the impacts upon signal detection, localization and tracking.less","573,282",2023,2024
0,Mitigate Uncertainty in Space Control Systems Through Computational Optimal Control,United States Air Force,to Qi Gong,"How to mitigate uncertainty in optimal control framework is a problem of great practical importance, especially in space control area. On one hand, stringent performance and complex nonlinearities of space systems demand the use of optimal control. On the other, uncertainty in any control systems is ubiquitous. It degrades performance of optimal control, and can potentially cause failure in control systems. Recently, a new framework, Riemann-Stieltjes (RS) optimal control, has been proposed to explicitly address uncertain in optimal control setting. In the proposed research, we will explore RS optimal control framework to mitigate the uncertainty in space control systems. We will conduct research on the following topics: 1) analyzing modeling issues in Riemann-Stieltjes optimal control, especially on handling different objectives in constrained problems; 2) developing computational algorithms to improve the efficiency for problems with higher dimensional uncertainty, and conducting research to analyze the performance of the developed algorithms; 3) investigating feedback implementation for optimal control of uncertain systems; 4) testing the results on space control applications. The proposed research will improve control performance of spacecraft, and enrich scientific missions of satellites; thus benefits general public. Moreover, the outcome of the proposed work is portable to other control systems. The algorithms developed in this project provide engineers with new ways to solve uncertain optimal control problems in challenging engineering applications, for example, motion planning of autonomous vehicles, an area with many industry applications and interests. The research work also enhances high education by engaging graduate students into interdisciplinary training on modeling, computational mathematics, and engineering implementations.less","554,609",2015,2018
0,VERIFICATION AND VALIDATION OF AUTONOMOUS SYSTEMS WITH HYBRID DYNAMICS UNDER UNCERTAINTY,United States Air Force,to Ricardo Sanfelice,"In conventional design processes, the design of the plant, the controller, the prototype as well as the certification of validity are products of consecutive phases of development utilizing distinct simulation, fabrication, and synthesis tools. Each phase produces an “optimal” solution, which is typically not jointly optimal for all phases. Phases need to be restarted from scratch if a new edge case or catastrophic failure is discovered at a later stage, and the interaction between failures, fabrication tolerances, and model inaccuracy is murky at best. Instead, we propose to combine rapid prototyping, hybrid systems techniques for modeling and control, formal verification, and quantified uncertainty and risk models for systematic autonomous system development. New advanced systems have raced ahead of our ability to analyze them, while advanced manufacturing technologies allow us to quickly and inexpensively build them. The Physical Design Optimization (PDO) paradigm we propose rapidly prototypes the design, validates its fabrication, and quantifies both its performance and its failure risk by conducting physical tests of the prototypes. This allows the PDO process to rationally improve this combined representation without being subject to reality-gaps in simulation, and without requiring catastrophic restarts when new edge cases and failure modes are discovered.less","540,000",2020,
0,Advances in Sub-Bottom Profiling Systems - SBP29 Evaluation and Comparison with Other Sub-Bottom Pro,United States Department of the Navy,to Daniel Orange,"In 2022 and 2023 we propose to use the R/V SALLY RIDE to acquire SBP29 data oversites surveyed in 2021 to expand coverage, feature,s we were not able to survey in 2021, and toreturn to and to acquire SBP29 data offshore Northern California and offshore Oregon toc,ompare to other sub-bottom profilers. In 2022 we will concentrate on areas offshore Southernand Central California including: a pote,ntial hard substrate reef south of Santa Cruz Island,features in the Santa Barbara Channel, outfall pipes in the LA and San Luis Obi,spo areas,MBARI ROV sites around Davidson Seamount (e.g.: Octopus Garden), the MontereySubmarine Canyon and Fan, a known cold seep, location on Smooth Ridge in Monterey Bay,and the San Gregorio Fault. In 2023 we will concentrate on sites offshore Oregon and nor,thernCalifornia, including cold seep sites and Hydrate Ridge on the Cascadia Accretionary Complex,the Humboldt Slide and Table Blu,ff Anticline in the STRATAFORM study area, and the SanAndreas Fault. As part of our 2022 2023 effort we will coordinate closely wi,th ONR to preclearsurvey areas for SBP ops. In 2024 and 2025 we will process and interpret the new data, andwill present and publish, comparisons of the new SBP data with other SBP technologies,including legacy technologies.less","510,000",2022,2025
