,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,"Intelligent In-Situ Feature Detection, Extraction, Tracking and Visualization For Turbulent Flow Simulations",United States Department of the Air Force,to Earl P.N. Duque,"The Phase II STTR project proposed herein presents a new methodology that Detect, Ex-tract, Track and Display features in a CFD solution. BENEFIT: It is projected that his work will impact the Air Force’s procurement methods through improved analysis capabilities in: 1. Aerostructures analysis 2. Weapons bay and structural acoustics analysis 4. Active flow control analysis 5. High lift systems analysis and design 6. Development of Turbulence models in CFD codes critical in accurate performance predictionless","748,800",2010,2012
0,Extending the Bandwidth of a Low-speed Arbitrary Waveform Generator to Synthesize Ultra-wideband Rec,United States Department of the Navy,to Anh-Vu Pham,"We propose to develop an ultra-wideband compact transceiver that has software-defined pulse generation, digital predistortion, and bandwidth reconfigurability. The transceiver consists of a wideband software-defined transmitter enhanced by digital pre-distortion algorithms and a high sampling-rate programmable receiver. The proposed transmitter architecture includes a compact arbitrary waveform generator (AWG), a non-linear transmission line (NLTL) to sharpen pulses to expand the bandwidth of input signals from the AWG, a high-speed switch network to support multiple antennas, and timing circuitry for operation with a receiver. In this architecture, we use a single transmitter source and effectively switch for multiple antenna channels at high frequency. We will develop a non-linear transmission line with minimal distortion in the compressed output pulse. To further minimize distortion, we will develop digital predistortion (DPD) algorithms to pre-compensate for the NLTL’s unwanted dispersion. To assist the development of our DPD algorithms, we plan to develop a transfer function for the NLTL using advanced X-parameters. The transfer function will capture accurate phase and amplitude information at fundamental and harmonic frequencies over 10 GHz bandwidth. Furthermore, we plan to incorporate machine learning to improve DPD algorithms. Machine learning is predicted to lead to a more precisely corrected output by leveraging previously-known DPD results. Using NLTL, we aim to achieve the reduction of the output pulse’s full-width-at-half-maximum (FWHM) from an AWG by a factor of 3 which will triple the transmitter’s bandwidth. The transmitter will emit FWHM pulses with widths in the range of 100-320 ps and voltage swings up to 20 V peak-peak. In parallel, we propose to develop a novel stepped-pulse transceiver that will up-convert trains of pulses from a low-frequency AWG to cover a 10 GHz bandwidth. Preliminary results have shown that this type of transmitters offers increased signal-to-noise ratio (SNR) over single pulses. The proposed architecture is a low-bandwidth (< 2.5 GHz) AWG followed by a high-bandwidth low-distortion mixer fed by a field-programmable gate array (FPGA) controlled RF synthesizer. The receiver will associate each pulse with the synthesizer’s frequency and classify it accordingly. In a digital signal processing block, the receiver will recombine the pulses with optimal weighting coefficients according to a general recombination algorithm. We expect that this transceiver will offer a ??? (??-pulses) increase in SNR. A key factor in the transceiver’s novelty is its on-the-fly reconfigurability. We can program the FPGA’s control to focus RF energy on a specific bandwidth to increase power spectral density, potentially creating dramatic improvements in SNR. Both the stepped-pulse transmitter and NLTL-based software-defined transmitter require a programmable receiver. On the receiving side, we propose to develop a time-equivalent FPGA-based sampling receiver with an 8:1 switch network for 8 receive antennas, timing circuitry for operation with a software-defined transmitter, a bandwidth of larger than 10 GHz, and a selectable equivalent sampling rate of up to 100 GS/s. This receiver is required to support the novel reconfigurability of both proposed transceivers. We propose to develop a novel cavity-based Vivaldi antenna to achieve high and flat gain in a compact size. We will incorporate an innovative resistor loading technique to significantly reduce the antenna’s size. The cavities are holes drilled into the antenna’s arm structures to provide localized current density enhancement. Electrically, the cavities will enhance the antenna’s gain while the total weight of the antenna will be reduced because bulk dielectric material is removed.less","600,000",2022,2025
0,GaN based Static Induction Transistor (GaN-SIT) for high power application,United States Department of the Navy,to Srabanti Chowdhury,"Vertical GaN devices are ideal for high power applications owing to their widebandgap-originated material properties, similar to SiC. What makes GaN vertical devicesmore attractive than SiC, is the capability to offer bulk regions with an electron mobilityover 1200cm2/V??sec and channels regions, often higher than 2000cm2/V??sec withappropriate use of polarization engineering. In spite of our recent advancements, the majortechnological challenges for vertical GaN devices have not yet been adequately addressed,and represent hurdles that cannot be overstated. The lack of a robust buried p-n junction inGaN has, to-date, limited the possibilities of device classes that are typical in Si and SiCtechnologies. Mg is a deep acceptor in GaN offering less than 1% activation under roomtemperature. The percentage of active Mg in the crystal reduces with increasing bandgapmaking it increasingly difficult to realize robust p-n junction performing as designed, underthe switching operation of the devices. The other challenge in GaN is the realization of apristine oxide-semiconductor interface for maintaining high channel mobility. The channelmobility in an Al2O3-GaN interface cannot improve beyond ~ 300cm2/V??s. Lower channelmobility implies a higher Ron besides oxide-GaN interface introducing trapping and poorthreshold voltage control under switching operation. All variants of vertical GaNMOSFETs and CAVETs suffer from both of these issues, and therefore while tacklingthese issues, we will focus on static induction transistors (SIT). For its functioning, a SITDOES NOT rely on the p-type doping, polarization doping, or the gate oxide dielectriclayer for active transport. A successful SIT performance ensures high-voltage switching athigher frequencies (up to 500MHz); broadening the window of possibilities for reliableapplications.SiC SITs have shown the potential for high power and high frequency applications.With higher electron mobility and higher saturation velocity than SiC, GaN SITs have thepotential to operate at higher frequency with higher output power.less","599,645",2018,2021
0,Optoelectronic Vibrational Characterization of Photoactive Single-Molecule Devices,United States Department of the Navy,to Joshua Hihath,"Title: Optoelectronic Vibrational Characterization of Photoactive Single-Molecule DevicesObjective: The overarching goal of this project to advance the forefront of single-molecule electronics, with the following specific objectives:~ Understand the interplay between electrically and optically excited vibrational modes in a single-molecule junction in order to obtain a spectrum of optically-excited phonon modes that is verifiably due to a single molecule bound to two electrodes.~ Examine the correlation between junction configuration and the conductance properties of single-molecule devices.~ Determine the effects of electric field, current density, and heating on the configuration of single-molecule photo-switching devices using combined optoelectronic vibrational characterization techniques.Approach: To achieve the goals of this project, PI will obtain comprehensive information about structure-transport relationships in single-molecule systems by combining Raman spectroscopy with single-molecule charge transport measurements in order to: i) obtain direct mapping of specific device configurations to conductance values; ii) explore dynamic changes in device structure due to electric fields and charge transport; and iii) study in situ configurational effects inphotoactive electronic devices such as single-molecule photos-witches.SOW: To achieve the objective of the research project, PI will carry out the following specific tasks: 1. Integration of Raman spectroscopy with STM break junction technique;2. Measure electrically and optically excited vibrational modes, including single-molecule Raman measurements and examination of Anti-Stokes Raman shift;3. Study correlation between configuration and conductance, via configurational mapping of single-molecule devices; 4. Characterize optoelectronic properties photo-switching devices (photo-active molecular switches, bia and current effects on molecular switches). Merit and Relevance: Electronic warfare has become an increasingly important aspect of the Navy~s mission in recent years, and success in this arena requires that the armed services have the most advanced electronic capabilities. The continued minimization of electronic devices will require significant advances in our ability to control the atomic-level configuration, the power density, and energy conversion processes, to optimize and understand the functional paradigms in unique atomic-scale devices, and to develop new metrology capabilities that will allow these studies.less","591,782",2016,2018
0,ARO: Advanced Security Games For Cyber-Physical Systems,United States Department of the Army,to Prasant Mohapatra,"Advanced sophisticated cyber attacks is a major concern for the nation's infrastructure systems and the information technology systems in corporations. These attacks, often classified under the name, Advanced Persistent Threat, (APT), are launched by highly motivated attackers with abundant resources, and are persistent in compromising a system as long as the expected payoff is high. These attacks lead to significant degradation of our technological advantage and could inflict massive damage to our nation's infrastructure and its security. They are extremely difficult to combat because they are inherently adaptive, exhibiting dynamic behavior in response to defense actions. Developing defense mechanisms against these APT attacks is critical to the safety and security of our nation, its technological resources, and its secrets. Many of today's cyber-physical systems (CPS) are organized in a networked and layered structure; each layer carries out a specific set of functions, which may depend on functions or impact functionality implemented at other layers. Such dependence is beneficial to the normal operation of the system, but can also be utilized by an attacker to harm the system. Moreover, a myopic defense action focusing on a specific attack observed at one level may lead to inefficiencies or vulnerabilities at other levels and trigger new attacks. Therefore, an efficient defense strategy against APT attacks must take the interdependencies among the components in a networked system into account. For a networked system with multiple interdependent levels and that are possibly operated by multiple entities with self-interest, it becomes even more critical to design defense mechanisms that are aligned to their incentives, for both the defenders and the attackers. The overall goal of the proposed research is to study game theoretical models to understand the incentives and fundamental tradeoffs involved in defending/attacking multi-level networked systems, and to design efficient defense strategy accordingly. Although game theory has been extensively applied to cybersecurity and network security, traditional models are mainly static with complete information, and largely ignore the risk of a system being attacked at multiple levels that have inherent dependencies. We first propose a two-player dynamic game with imperfect/incomplete information to capture the persistency and adaptivity of the players. Our game model hinges on the interdependence structure of a networked system, which determines both the action spaces of the players and the information structure of the game. Building upon the dynamic game model, we will address the major challenges in defending against APT attacks by carrying out the following three tasks. Defense against the Unknown: To defend against advanced attackers with unknown or uncertain behavior, we propose to develop adaptive defense strategies that can achieve a guaranteed payoff. By utilizing learning frameworks, we will further investigate the impact of stealth behavior and bounded rationality in the context of security games. Multi-level Attack/Defense: In this thrust, we propose to investigate the impact of multi-level dependencies and design coordinated defense strategies accordingly. We propose to identify both the challenges and the opportunities imposed by the dependencies, and propose strategies that can minimize the impact of the attacks as a whole. Multi-player Security Games: A large CPS often faces attacks of different types in terms of their dynamics and objectives. We propose to extend the game models to allow multiple independent attackers with diverse behavioral patterns. We will further consider the setting when a large system is managed by multiple entities (defenders) with self-interest, hence has to be protected through joint investment.less","575,000",2015,2018
0,Development of Wide Bandwidth and Tunable Circuits and Antennas for Ultra-wideband Radar Applications,United States Department of the Navy,to Anh-Vu Pham,"Signal integrity is key to the performance of a ground penetration radar system. To achievehigh performance, clutter should be minimized and signals reflected from targeted objects shouldbe highly distinguished with reflections from ground, antennas, and any circuits within a transmittingchain. In the past decades, research on ultra-wideband antennas has primarily been focusedon bandwidth, radar cross-section, gain, etc. [1, 2]. Other antenna research efforts take a morecomprehensive approach to consider soil models and the signal integrity of transmitted and receivedpulses [3, 4]. However, the study of time-domain pulses is only limited to the antennaitself. Unwanted reflections can come from open ends, a feed-point of an antenna, interfacedpassive circuits (baluns, feed structures, etc.) to an antenna and signal power levels. In addition,these studies are also limited to individual antenna evaluation rather than actual ground penetrationradar deployments. Usage scenarios and actual environment effects are often not taken into account.A resistively loaded vee dipole antenna (RLVD) is an excellent representation. While ithas been developed for ultra-wideband radar systems, the design and implementation that maintainsexcellent signal integrity have not been perfected.An important application of an ultra-wideband ground penetration radar system is to detectland mines with a diameter of ~8 cm and height of 4 cm in a depth in order of ~10 cm. In order toresolve land mine features, the signal peak frequencies should be around 4 GHz to 6 GHz (shortpulses). The bandwidth of a typical ground penetration radar system is around 500 MHz to 6 GHzwhich compromises radar performance. The conductivity of soil becomes quite lossy above 1GHz. Thus, it is challenging for high-frequency signals to penetrate deep into ground. While lowfrequency signals (below 500 MHz) can penetrate deeper into ground, the frequency bandwidthratio of the radar will become larger than 12:1. In previous decades, antennas and passive circuitcomponents relying on electromagnetic coupling and resonant structures (half-wavelength transmissionlines, etc.) have limited bandwidth ratios. The largest bandwidth ratio 46:1 of a passivebalun using broadside transmission lines (without any ferrite materials) was reported by the PI [5,6]. To cover the low frequency ends, an antenna or a passive device must have a much larger sizewhich also causes much higher conductor losses at high frequencies. An alternative approach isto use ferrite materials that have high permeability. Many of these ferrite components are handwoundstructures that have limited GHz frequency performance and cause significant signal variations.There have been very little research efforts to develop wide bandwidth components froma few MHz~s to multi-GHz~s with compact size, low loss, consistent electrical performance andtuning capabilities.In this project, we propose 1) develop and improve the signal integrity of an integrated balunand restively loaded vee dipole antenna (500 MHz-8 GHz) using advanced multi-layered LiquidCrystal Polymer boards for current ultra-wideband radar systems, 2) develop ultra-wideband antennasand related passive circuits with large bandwidth ratios (~800:1) and tuning capabilities,and 3) develop high power low noise amplifiers for pulse receivers using an advanced GalliumNitride (GaN) semiconductor to handle high reflections with improvements more than 1000 times.less","550,485",2017,2020
0,"Coherent Frequency Shifter, Optical Isolator, Lasers on an Integrated Platform for Cold Atom Microsystems",United States Air Force,to S. J. Ben Yoon,"University of California Grant # FA9453-15-1-0006 “Coherent Frequency Shifter, Optical Isolator, Lasers on an Integrated Platform for Cold Atom Microsystems” Abstract This project pursues narrow-linewidth lasers, optical-frequency-shifters, and non-magnetic optical isolators to be integrated as part of an integrated cold atom microsystem including a Rb vapor cell. The resulting integrated cold atom microsystem can achieve low-noise and narrow-linewidth coherent emission with precise tuning of its emission wavelength in reference to the 87Rb D2 transition even in the presence of back-reflection. In particular, the proposed integrated platform can operate at a temperature range beyond 0-50°C, optical isolation > 30 dB (with an ultimate goal of > 50 dB), emission linewidth < 10 kHz, RF drive power < 0 dBm, continuous tuning frequency +/- 5 GHz around 780 nm 87Rb D2 transition wavelength, laser power efficiency > 10 %, and laser output power > 10 mW with extremely low size, weight, and power and high stability leading to significant impacts on modern DoD applications. We propose to achieve such unprecedented performance on a chip-scale platform through combining the following unique approaches. 1. On-chip optical frequency shifter which also provides optical isolation: we will demonstrate an electro-optically modulated waveguide which shifts the optical frequency with essentially no residual baseband or sidelobes while providing optical isolation from back reflection. Further, the device is non-magnetic, compatible with ultra-fine cold-atom microsystems. The innovative RF-photonic design of the optical frequency shifter enables extremely low RF power consumption of 0 dBm. 2. Ultralow noise and narrow linewidth tunable ring laser with built-in frequency selection: we will realize an on-chip ring laser with high-Q cavity, which decouples the clock-wise vs. counter-clockwise lasing modes to provide enhanced immunity to back reflection while offering low noise and narrow linewidth operation. When integrated in tandem with the above on-chip optical frequency shifter, it achieves > 50 dB optical isolation. 3. Advanced heterogeneous chip-scale integration of a cold atom microsystem platform: we will realize a chip-scale platform integrated with a low noise ring laser and an optical frequency shifter with optical isolation capability ready to receive a Rb vapor cell to complete an integrated chip-scale cold atom microsystem (CAM).less","549,884",2015,2016
0,Nanoprecision CNC Machining Center for Sub-THz to THz Vacuum Electronics,United States Department of the Navy,to Neville Luhmann,"ABSTRACT: We are requesting the purchase of a KERN Pyramid Nano Nanoprecision CNC MachiningCentre to support fabrication of sub-THz and THz devices and systems. It would support currentlyfunded programs including ~Commercialization of Nano-composite Tungsten Sc""andate Cathodes~ funded by Naval Sea Systems Command, Crane Division, and ~W-band Additive Vacuum Electronics~ funded by DARPA MTO a""s well as generally contribute to PEO IWS 2.0 needs. This advanced manufacturing machine would also open opportunities in developmen""t of high power,compact, wide bandwidth and high efficiency millimeter wave and THz vacuum electronics with applications in future"""" electronic warfare and countermeasures programs, landmine detection, plasma imaging, as well as high efficiency electric space prop""ulsion and thermionic converters. It will also impact cost containment of deployed radar systems by enabling application of additive manufacturing techniques to manufacturing of microwave amplifiers. Additive manufacturing produces surface finishes of few tens to"" few hundreds of micrometers; microwave devices need to have sub-micron level surface finishes for proper performance. Furthermore,"""" the KERN machine will contribute to the development of millimeter-wave andsub-millimeter-wave interconnect transitions, and transm""""ission media, which are used to bring highly integrated semiconductor circuits into system applications. It is also critical to the"" development of advanced microwave and millimeter wave econfigurable components and systems as well as metamaterials and metasurfaces in which precision machining with extremely smooth surface finish is required. This machine is capable of holding tolerances to su""bmicrons and of producing excellent surface finishes (<100 nm Ra). When incorporated into the Davis Millimeter Wave Research Center,"""" it would allow for production of complex high quality microwave circuits not only for UC Davis programs, but also for government an""""d industrial partners. In addition, this machine can be used in combination with the additive manufacturing technologies to achieve"" proper surface finish for high quality rf performance.less","549,379",2017,2018
0,Unraveling laser-induced non-equilibrium transformation pathways in glasses,United States Department of the Navy,to Roopali Kukreja,"Research Problem and Objectives: Glasses such as fused silica, soda-lime, boro-silicate glasses are widely used in military and space applications such as ballistic penetrators, aircraft and spacecraft shielding, and thus can be subjected to high-energy ballistic impacts and high-speed debris. These high energy impacts cause extreme loading conditions such as high pressure andstrain rate, which can result in material damage, deformation and failure. In order to efficiently design high-performance glasses which can withstand these extreme environments, understanding the fundamental mechanisms underlying shock loading, deformation and failure is critically needed. However, creating such high pressure, strain rate and temperature conditions in lab settingare challenging. Additionally, most of the studies have focused on characterizing the material behavior ex situ, after the shock loading cycle is complete. Thus, understanding the failure mechanism gets complicated due to different material response during initial shock, post-shock and subsequent reverberations. In this proposal, I will utilize laser-induced dynamical loading conditions to elucidate structural evolution and deformation behavior at ultrafast timescales.Technical Approach: I will combine two approaches, ultrafast laser excitation and x-ray scattering techniques, to unravel the fundamental mechanism underlying the deformation dynamics in soda-lime float glasses. Ultrafast optical lasers provide a unique way to access dynamical loading conditions in the lab environment by achieving pressure range of 10-200 GPa and strain rate of 104/s to 107/s. Time-resolved x-ray scattering techniques will be utilized to investigate laser-driven material behavior in-situ (during initial and post-shock) at femtosecondnanosecond timescales. This method will allow us to characterize structural dynamics and phase transformation, as the material is undergoing shock loading and unloading. These studies are now feasible due to development of x-ray free electron facilities which provide fast and high intensityx-rays required for such experiments. The strong background of PI in ultrafast control of electronic materials and advanced x-ray techniques will ensure successful outcome of the project.Anticipated Outcome: Proposed time-resolved x-ray studies will provide in-situ measurements of structural dynamics, nanoscale behavior and phase transition, which cannot be accessed by typically utilized optical techniques. The atomistic understanding from these studies will be critical for understanding failure mechanisms and polymorphic behavior in glasses. Unveiling the laserdriven shock loading at relevant timescales and lengthscales will add an important piece to the puzzle of transformation pathways of glasses. The microscopic understanding developed by these studies including strain behavior, shock front evolution, nucleation and growth pathways, will leadto refinement of existing theoretical models to accurately describe materials in extreme conditions. Impact on DoD capabilities: The fundamental understanding provide by these studies will enable development of high-performance glasses for shields and protections which can endure extreme shock-loading conditions. The advances in design of material structure implemented from outcomes of these studies will allow for reduced life-cycle costs and higher strength glasses.Additionally, the characterization tools developed here can be extended to understanding shock physics in other Navy-relevant materials such as polymers, composites and other glassy systems. Thus, the outcomes of our studies directly aligns to the goals of Naval R&D framework and ONRMaterials and Structures under Extreme Conditions program under Code 33 and Division 332.less","540,790",2019,2022
0,Microphysical Modeling and Detection of Marine Fog,United States Department of the Navy,to Adele Igel,"Funds are provided to investigate ways to improve forecasting of marine fog and to better remotely sense fog from spaceborne sensors. The proposed effort will address both modeling and observations of fog. On the modeling side, the focus will be on the cloud microphysics. The PI will conduct a large idealized simulations of marine fog using the RAMS model and construct statistical emulators of the model output to gain a thorough understanding of the sensitivity of fog simulations to microphysics scheme parameters and configurations. Conclusions from this analysis will be tested in specific case study simulations using Navys COAMPS model with the RAMS microphysics parameterization. For validation of marine fog simulations the proposed effort will leverage recent techniques for fog detection that have been developed using polar-orbiting satellite data and European geostationary satellite data. These techniques will be applied and modified where necessary to GOES and Himawari geostationary satellite data to detect the presence of marine fog over the Atlantic and Pacific.less","509,999",2020,2023
0,Cost Effective Large Scale Production of Cryomilled Aluminum Plates,United States Department of the Navy,to Timothy Delahanty,"Prior work has indicated that a trimodal, cryomilled, Aluminum matrix has potential for being a lightweight armor. Recent data has indicated the need to confirm the most cost effective and repetitive manufacturing process. This Phase II STTR proposal addresses that need.less","496,762",2008,2009
0,Superradiant Smith-Purcell Emission in the Mid-Infrared via Guided-Wave Electron Optics,United States Air Force,to WILLIAM PUTNAM,"The mid-infrared portion of the electromagnetic spectrum is of fundamental interest to science and technology. With wavelengths from around 3 to 20 micrometers, this part of the electromagnetic spectrum has numerous scientific, industrial, and medical applications ranging from spectroscopy to surgery, as well as military applications ranging from sensing to countermeasures. In recent years, compact laser and photonictechnologies have pushed to longer wavelengths in the infrared. However, despite advances in quantumcascade lasers, difference-frequency-generation systems, and other photonic technologies, compact midinfraredsources offer limited wavelength tunability and comparatively low output powers. At frequenciesbelow the infrared, in the microwave domain, electron-beam-driven sources of electromagnetic radiationhave been incredibly successful. However, efficiently scaling these devices to output wavelengths below~1 mm, without the use of relativistic electron beams (as in free-electron lasers), has proven challenging.In this project, we will use guided-wave techniques, inspired by photonics, to overcome this challenge. Wewill develop microscale electron-beam waveguides (analogous to nano-photonic waveguides) to tightlyconfine kilo-electronvolt (keV) electron beams near engineered electromagnetic-coupling structures in order to generate mid-infrared light with tremendous wavelength tunability and power scalability. Specifically, in this program, we will use electron-beam waveguides to enhance Smith-Purcell interactions. We will extend Smith-Purcell emission from the spontaneous regime to the domain of collective effects, the so-called superradiant regime.less","450,000",2021,2024
0,Development of 200A-20KV GaN diodes for high power application,United States Department of the Navy,to Srabanti Chowdhury,"Vertical GaN devices are ideal for high power applications owing to their wide bandgaporiginatedmaterial properties, similar to SiC. What makes GaN vertical devices moreattractive than SiC, is the capability to offer bulk regions with electron mobility over1200cm2/V??sec. Due to higher carrier mobility made possible by superior growthtechniques, the figure of merit offered by GaN diodes or FETs is higher compared to SiCcounterparts. From TCAD drift diffusion simulation we have shown the advantage ofGaN devices become rapidly significant over SiC diodes at higher voltages. A GaNCAVET is only 0.4% more efficient compared to a SiC MOSFET but at 8KV, owing tothe higher bulk (electron) mobility the GaN device efficiency is over 7.4%, which islargely significant. However, the high voltage (>1KV) space is yet to be explored inGaN. Systematic research is warranted to understand the potential of GaN, which startswith a robust growth program to develop GaN epi to attain high voltage (> 5kV) p-ndiodes, thereby making it a competitive technology. The lack of bulk GaN substrateslimited the possibilities of kilovolt device classes that are typical in Si and SiCtechnologies.less","450,000",2018,2021
0,The Electronic Ingredients for Oxide High-Tc: Making Connections Between Cuprates and Bismuthates,United States Air Force,to Inna Vishik,"High temperature copper-oxide (cuprate) superconductors and bismuth-oxide (bismuthate) superconductors both have disputed, and likely different, mechanism of superconductivity. The electronic ingredients which produce higher superconducting transition temperature (Tc) can be uncovered via angle-resolved photoemission spectroscopy (ARPES) experiments on single-layer cuprates (Tc, maximum=95K) and bismuthates (Tc, maximum=30K). ARPES has singularly elucidated many unconventional superconductors by measuring the energy vs momentum relationships of electrons in solids in a direction-resolved manner. Comprehensive and precise experimental determination of energy vs momentum relationships can directly inform an accurate mechanism for superconductivity, by virtue of clarifying how electrons move in a solid and how they interact with excitations responsible for superconductivity. However, such information is scarce or unavailable for the specific compounds of interest to this study, in part because of challenges in producing a smooth surface during the necessary cleaving procedure at the start of an experiment. This will be addressed by implementing controlled cleaving tools, numerically accounting for surface topography, and performing ARPES experiments which isolate microscopic portions of a sample. The goals of this study will be to use two different families of oxide superconductors to mutually inform which electronic behaviors are associated with high Tc, and to develop experimental and numerical tools to harness modern ARPES capabilities for imperfectly-cleaved or even polycrystalline samples. The former will inform how to engineer superconductors, particularly isotropic ones, with even higher Tc, and the latter will allow for this experimentally-driven design of materials’ electronic properties to be extended to phenomena well beyond superconductivity.less","450,000",2018,2021
0,Intrinsic Information Processing and Energy Dissipation in Stochastic Input-Output Dynamical Systems,United States Department of the Army,to James Crutchfield,"Recent theoretical and experimental advances in nonequilibrium thermodynamics provide a new understanding of how ÒintelligentÓ control can convert information to energy. However, these approaches have yet to account for the diverse kinds of information that complex nonlinear systems are capable of producing and storing. This is particularly a concern regarding the diversity of differently structured irreversible processes, which play key role in limiting computation. Fortunately, computational mechanics accounts for this diversity, but in autonomous dynamical systems. Thermodynamic cycles that perform useful information processing are nonautonomous systems. To analyze information processing in nonautonomous systems, computational mechanics must be ex- tended to controlled dynamical systems. Additionally, it must be augmented to account for the energetics that support information generation and storage. The projectÕs goal was to synthesize the new nonequilibrium thermodynamics and computational mechanics into a single framework. The project successfully reached this goal and, leveraging that success, the research effort continues under the ARO-based MURI ""Information Engines"" (W911NF-13-1-0390), under the PI's leadership. The framework now provides techniques to analyze and predict the mechanisms by which energy flows support information processing. Using these, we are developing broadly applicable principles of emergent organization and hierarchy in complex physical and biological systems, including new bounds on the minimum required energy dissipation.less","449,988",2012,2015
0,"Sparse Optimization: Algorithms, Theory, and Software",United States Department of the Navy,to Michael Friedlander,"Statement of Work:The PI will develop methods for solving large-scale optimization problems for problems arising in sensor processing, statistics, and big data.Objective:The objective of this proposal is to develop techniques for sparse optimization, which is a class of Optimizationproblems designed to yield solutions that satisfy some notion of low complexity. Modern application of sparseoptimization abound: in machine learning, computational statistics, and signal processing, sparsity (and moregenerally, low complexity) have proven effective in exposing meaningful structure present in underlying data, or in deriving a simplified description of a process. In machine learning, for example, low-complexity solutions are crucial for obtaining meaningful and simplified inference procedures. Applications include robust classification and recommender systems. Compressed sensing provides another notable example: it specifies conditions under which it is possible torecover a signal by taking far fewer measurements than its ambient dimension. In almost all cases, a crucialcomputational step is to solve a non-smooth optimization problem designed to yield a sparse solution. In practice,sparse-recovery applications give rise to highly structured large-scale optimization problems. New applications and problem formulations continue to make it clear that existing theories often are not adequate. New technologies, such as fast digital-data acquisition in traditional fields such as signal processing, give rise to vast problems that challenge our notions of the effectiveness of current workhorse algorithms. The aim of the research in this proposal is to designprincipled algorithms, supporting theory that establishes guarantees, and software implementations for the solution of sparse optimization problems at unprecedented scale. Because reliablesoftware implementation is essential for effectively transferring optimization to practitioners and researchers in other fields, it is an integral component of this research program.Approach:Several different approaches to the problems outlined above are explored. All are based on exploiting useful structure to avoid the pitfalls that plague current workhorse algorithms, and make them unsuitable for large problems (e.g., because they rely on prohibitively expensive computational kernels such as eigenvalue decompositions), or for problems with difficult data (e.g., ill-conditioning that prevents first-order methods from converging). Several different approaches will be considered. An essential step in developing practical approaches for efficiently optimizing modelswith huge numbers of variables is to identify useful structure that can be exploited by implementable algorithms. Several research directions are planned:-- Exploit sparse-recovery guarantees that ensure that the underlying sparse optimization problems have far fewer constraints than variables. This is accomplished by phrasing sparse optimization problems in the framework of gauge optimization, and solving certainhighly structured and relatively small dual problems.-- The objective-constraint reversal procedure pioneered by the PI and collaborators has been the basis for the very successful SPGL1 software package. Research will be conducted for applying this reversal procedure to matrix-valued problems. Preliminary results show that the correct formulations can be used to completely avoid the cost of the proximal iteration, using Frank-Wolfe-type algorithms.--Develop a software architecture based on fact that an enormous family of sparsity- promoting regularizers and their proximal maps fit into the framework of quadratic support functions. This point of view potentially allows for a single efficient implementation to apply to a wide variety of problems.Overall Merit and ONR Mission/Relevance:The PI has proposed innovative methods for solving large-scale optimization problems arising in signal analysis, statistics, and big data. In particular, hless","449,600",2016,2019
0,Interactive Reasoning and Games with Awareness of Unawareness (Research Topic: Information Sciences),United States Department of the Army,to Burkhard Schipper,"Unknown unknowns are pervasive in defense. The limited situational awareness of a Sol dier in a battlefield is likely to imply unknown unknowns. The covert state of mind of an adversary poses unknown unknowns to intelligence officers. A procurement officer who is tasked with the development of a portfolio of novel defense technologies is facing unknown unknowns about capabilities and cost driving factors. These examples are not just situa tions under plain uncertainty, in which the decision maker can envision all contingencies and judges their likelihood probabilistically. They are also not situations under ambiguity or Knightian uncertainty, in which the decision maker lacks the confidence to judge the likelihood of contingencies probabilistically but still can envision all relevant contingen cies. Rather, these are situations, in which the decision maker lacks comprehension or even conception of some of the contingencies. This is unawareness.There is a recent growing interdisciplinary literature on the logic, decision theory, and game theory with unawareness and first applications to economics, contract theory, finance, business strategy, conflict resolution, political science, and strategic network for mation. However, one foundational question that is of importance to many potential applications of unawareness remained open: How to model awareness of unawareness in a tractable way? In models of unawareness, if a decision maker is unaware of an event, then she is unaware that she is unaware of that event. Yet, we often realize that there could be something that we are unaware of. This refers to awareness of unawareness. This project develops the logic and game theory with awareness of unawareness. In the first part of the project, we develop multi-agent quantified unawareness structures that allow for reasoning about knowledge of unawareness. The second part of the project extends this to quantified unawareness type-spaces that allow for reasoning about prob abilistic beliefs of unawareness. These type-spaces are applied in the third part of the project, which develops Bayesian games with awareness of unawareness of actions, play ers, and payoÀ-relevant events. This class of games is then applied to the development of mechanism design under awareness of unawareness. Potential applications relevant to the mission of the Army comprise of mechanisms for the procurement and the management of portfolios of novel weapons, security games, and support systems for decisions under awareness of unawareness.less","427,372",2022,2025
