,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,The FinMET,National Security Agency,to Christopher Palmstrom,"Planar superconductor based transmon qubits based on the new merged element design will be fabricated using silicon fins as Josephson junctions to form fin-merged element transmons (FinMETs). This new technology will capitalize on the anisotropic etching of specific silicon atomic planes which will be used to define atomically flat, reproducible tunnel barriers with superconducting metal contacts on the side-wall surfaces. This process facilitates the preparation of single crystal barriers while circumventing the problems associated with the incompatibility of low-loss insulating barrier growth with lattice matched superconductors. In addition, it can be expected to address problems with standard superconducting transmon devices by; (1) reducing loss and thus increasing coherence; (2) reducing the formation of two-level system spectral features; (3) improving thickness control, especially when combined with commercial fin-fabrication, resulting in better frequency control; (4) dramatically reducing the footprint; and (5) allowing for more scalable fabrication. The Si fins will be formed using high-purity silicon substrates with a specific crystallographic orientation and will be metallized using aluminum deposition to make the superconducting electrodes. The formation of FinMET devices allows for controllable thickness, length, and height parameters of the tunnel junction using optical lithography and standard semiconductor processes. These devices provide the advantages of uniform fabrication based on existing infrastructure for finFETs while using cost effective bulk wafers and avoiding the use of lossy amorphous dielectrics.less","750,000",2022,2025
0,Demonstration of a Local Carrier-Based Precision Approach and Landing System (LC-PALS),United States Department of the Navy,to Kenan Ezal,"Toyon Research Corporation, together with the University of California, Santa Barbara (UCSB) propose to demonstrate a GPS-denied Local Carrier-based Precision Approach and Landing System (LC-PALS) that enables 3-D position, navigation and time (PNT) for platforms within range of an aircraft carrier equipped with one or more ADEPT-compliant beacons. Unlike the Global Positioning System (GPS), which requires four satellite signals, the Adaptive Polarized Navigation (ADEPT) waveform enables PNT with just two beacons. In addition, a single ADEPT-compliant beacon is sufficient if the platform is equipped with a good reference time source.The Phase I effort demonstrated that LC-PALS will achieve 10-cm z-axis (altitude) accuracy, thereby enabling autonomous carrier landing capability under GPS-denied conditions. Moreover, the system has a low probability of detection and intercept (LPD/LPI), significant built-in anti-jam, anti-spoof, and multipath-mitigation capabilities, and is not prone to integer ambiguity and cycle-slip phenomenon that is of concern with other carrier-phase tracking systems. Furthermore, because the system makes use of the same hardware that is required for GPS processing, an ADEPT receiver can be fully integrated with GPS, thereby minimizing redundant hardware and enabling simultaneous operation with GPS, when available. While an inertial measurement unit (IMU) is not required for precision approach and landing, an onboard IMU can be used as an additional and complementary measurement source for improved attitude performance, especially during the end game. While the Phase I program verified the feasibility of LC-PALS, the Phase II program will demonstrate the system under realistic conditions.less","749,995",2015,2017
0,Ultra Low Drive Voltage Electro-Optic Modulator,Defense Advanced Research Projects Agency,to Nadir Dagli,"The development of compact, ultra-low drive voltage optical phase modulators is a critical key component for passive antenna remoting applications, a strategic area, part of a number of current and upcoming DARPA initiatives. With the development of sufficiently low V-pi modulators, passive front-ends can be constructed with a low figure even for a moderate optical pumping power. The combination of passive antenna remoting, low optical pump power and the compactness of semiconductor nanowire optical modulators will allow the development practical large-scale remoted broadband phased-arrays. With volume, the power dissipation, speed and small footprint of these modulators will additionally form an attractive solution for optical interconnects.less","749,994",2010,2011
0,Dilution refrigerator technology for scalable quantum computing,United States Department of the Army,to Charlie Danaher,"Currently large capacity cryostats, capable of hosting experiments for many qubits, require expensive and hard to obtain liquid cryogens. A few small cryo-free systems exist but they are non-ideal for this use. An opportunity exists for a large scale, cless","749,983",2010,2011
0,Dilution refrigerator technology for scalable quantum computing,United States Department of the Army,to Charlie Danaher,"Currently large capacity cryostats, capable of hosting experiments for many qubits, require expensive and hard to obtain liquid cryogens. A few small cryo-free systems exist but they are non-ideal for this use. An opportunity exists for a large scale, cless","749,983",2009,2010
0,Resource Allocation in Complex Adversarial Environments,United States Air Force,to Jason Marden,"The focus of this proposal is on the design and analysis of control strategies for resource-allocation problems in complex adversarial environments. Representative examples of such resource-allocation problems include persistent monitoring and detection, supply chain management, task allocation and mission decomposition, among others. Regardless of the specific application domain, the primary goal is to design admissible control algorithms that guarantee efficient and reliable behavior for the problem at hand. The design of admissible control strategies for such problem domains is inherently challenging as a system designed must contend with a host issues ranging from the need for distributed decision-making, informational and computational limitations, as well as operation in adversarial environments.less","749,974",2021,2025
0,High-Temperature Environmental Barrier Coating for Silicon Carbide Composites,United States Department of the Air Force,to Derek Hass,"ABSTRACT: Lightweight silicon-based ceramics are leading candidates to replace heavier nickel-based superalloys for use on hot section components in next generation gas turbine engines having increased specific power. However, exposures of these materials to the high temperatures, pressures and velocities of water vapor containing combustion environments alter the effectiveness of thermally grown silica scales in protecting the ceramic components from oxidation and component recession during service. Environmental barrier coatings(EBCs) are therefore required that protect the underlying ceramic substrate from environmental attack. Such coatings require good stability in the presence of water vapor, a mechanism for limiting the transport of oxygen and water vapor, good chemical compatibility at the interface of unlike materials, high temperature phase stability to limit volume changes resulting from phase transformations in the coating materials and the ability to provide thermal and erosion protection. The ongoing drive to promote higher temperature protection and prime reliant performance of these systems has led to interest in advanced thermal/environmental barrier coating(T/EBC) systems having enhanced performance over current state-of-the-art T/EBC systems. In this work, novel coating synthesis techniques that enable the deposition of multilayered T/EBC""s anticipated to have higher temperature capability and improved durability over of current systems are investigated. BENEFIT: This research is anticipated to result in a thermal/environmental barrier coating system that provides higher temperature capability, improved durability and better erosion resistance than current coatings. These advancements will enable the use of Si-based ceramics in a range of high temperature applications such a gas turbine engines and heat exchangers. These advances will not only benefit military engines, but also commercial and industrial engines requiring greater performance.less","749,957",2010,2011
0,Ultra-Fast 3 Terminal VCSEL (U-VCSEL),Defense Advanced Research Projects Agency,to Anis Husain,"In this Phase II STTR proposal, Ziva in collaboration with subcontractor University California, Santa Barbara (UCSB) proposes to fabricate and demonstrate high speed, direct modulated U-VCSELs with the goal to achieve high frequency (f3dB > 80 GHz) modulation capability with moderate (< 0.5 mW) optical output power. Modeling and simulation of the devices will provide in-depth understanding of device functionality. Based on experience from earlier projects, an iterative optimization process will be adopted for device design, consisting of three device generations grown by MBE. The first generation will be a waveguide based design to experimentally prove the basic functionality of high-speed modulation with a third device terminal. In the second generation, the high-speed modulation functionality will be incorporated into a VCSEL structure, with the third generation reserved for optimization of electrode design etc. Anticipated benefits will be to push the operational speed of direct modulated VCSELs well beyond the current limits of ~20 Gbps to ~90-100 Gbps. This technological advancement will enable the use of low cost VCSEL technology as the fundamental building block for both ultra fast future free space and fiber-optical interconnects for high performance computers and server applications.less","749,926",2009,2011
0,Control of Cooperative Engagements with Robust and Distributed Optimization (Concerto(TM)),United States Department of the Air Force,to Gaemus Collins,"Toyon Research Corporation and the University of California at Santa Barbara (UCSB) propose to develop decision and control algorithms for cooperative agents operating under an intermittent asynchronous communication network. Agents will be expected to perform a variety of cooperative missions such as persistent intelligence, surveillance, and reconnaissance (ISR), target search, acquisition, and tracking, area denial, and battle damage assessment under dynamically-varying bandwidth limitations, intermittent communications, and limited information. The key feature of the proposed cooperative control system is the use of an estimator-based distributed control (EBDC) architecture, allowing each UAV to internally model and anticipate the actions of the others UAVs. Under this EBDC architecture, the control system can gracefully scale from essentially centralized control (complete and perfect inter-vehicle communication) to completely distributed control (no inter-vehicle communication). The estimator-based distributed architecture models a centralized design by forcing each individual agent in the system to compute future control actions for all agents, as a function of the agents' positions and the global information state (GIS). The quality and amount of communication between agents determines the accuracy of each agent's GIS estimate. Each agent's GIS estimate, in turn, determines the accuracy of each agent's control estimates for the other agents. In this way, the EBDC algorithms transition from an essentially centralized solution to a completely decentralized solution based on the communication rate and information available to each agent within the cooperative network. The performance of the system will be guaranteed to degrade gracefully with the level of information available to each agent, because the EBDC algorithms optimize the control actions based on the existing information instead of attempting to optimize the communication network to allow better throughput. In the Phase II effort, Toyon and UCSB will enhance and refine the EBDC algorithms developed under Phase I. Implementation of these algorithms will continue in both MATLAB and Toyon's higher-fidelity SLAMEM(TM) simulation tool. We will test and demonstrate their effectiveness in cooperative search and tracking scenarios under varying levels of information throughput. Bandwidth limitations, time delays with uncertain intervals, and network topology limitations will be incorporated into the simulation. The extent of reliable communications required to ensure robust cooperative control will be evaluated.less","749,717",2006,2008
0,Affordable CMAS-Resistant Thermal Barrier Coatings,United States Department of the Navy,to Gregory Olson,"In this STTR program, QuesTek Innovations LLC, a leader in the field of computational materials design, proposes to expand its computational Materials by Design technology by developing a thermodynamics-based design toolkit that enables the subsequent design and development of novel calcium-magnesium-alumino-silicate (CMAS)-resistant, high performance thermal barrier coatings (TBCs) for aeroengine components (e.g., turbine blades). Prof. C. G. Levi from the University of California, Santa Barbara (UCSB) is QuesTeks university partner conducting experiments to support the design of high-performance TBCs. This program will involve Pratt & Whitney (P&W) Corporation, a leading turbine engine manufacturer, to ensure a strong commercialization path for the coating solutions developed by QuesTek Innovations.less","749,562",2013,2015
0,Object Cueing Using Biomimetic Approaches to Visual Information Processing,United States Department of the Navy,to Jelena Tesic,"Thousands of years of evolution have produced the human vision system that computers cannot replicate well. Humans are still unsurpassed in their ability to search for objects in visual scenes. To successfully detect objects in cluttered scenes, the human brain is thought to rely on multiple factors: prior probabilities of object occurrence, global scene statistics and object co-occurrence. Machine object detection continues to be one of the hot areas of computer vision, and it attests both to the fundamental importance of the problem and the fact that state-of-the-art algorithms are shy of performing well in practice. We find that the key problems in current FMV data recognition frameworks (speed, accuracy, robustness, clutter, occlusion, change in view) can be overcome by maturing computer vision systems with architectures and components inspired by advances in neuroscience and computational human vision. In Phase I, we have demonstrated a clear path towards the solving small object recognition problem in overhead videos. In Phase II, we will focus on delivering end-to-end biomimetic solution to scene and object recognition with high sensitivity and specificity for a range of overhead video feeds from moving aerial platforms, from fast-moving narrow field sensor feeds to persistent wide area feeds.less","749,234",2015,2017
0,"Problem-based Initiatives for Powerful Engagement and Learning In Naval Engineering and Science (PIPELINES), Program Expansion",United States Department of the Navy,to Mariateresa Napoli,"The Problem-based Initiatives for Powerful Engagement and Learning In Naval Engineering and Science (PIPELINES) program aims to prepare undergraduate students to be creative and innovative participants in the future economy, and inspire their interest in Navy engineering jobs. In its expanded form, PIPELINES will be a collaborative project of the University of California Santa Barbara (UCSB) and the three Naval Commands at Port Hueneme: NAVFAC, NAVSEA,NAVAIR.As a team-based workforce experience, PIPELINES engages undergraduate students in Navy Science, Technology, Engineering and Mathematics (STEM) engineering design projects, where student teams compete in designing the most innovative and effective design within an eight-week time frame. The program culminates with a technical presentation and contest for a review panelcomposed of Faculty (UCSB, Community Colleges) and Navy engineers. Each team is composed of one junior/senior UCSB undergraduate and two community college students. Teams are matched with a UCSB graduate student mentor and a Navy engineer mentor. The expanded program will include an academic component where one of the summer projects will continue to be developed during the academic year at UCSB. The team-based structure andopen-ended nature that characterizes PIPELINES projects supports students creative thinking, further developed by training in innovation. We expect the academic year expansion to lead to closer working ties between UCSB and the local Warfare Centers, towards research collaborations beyond the summer projects.To date, all 17 projects executed during the 16-18 award period have either been deployed as is, or have laid the groundwork for further evaluation by Navy mentors; one has resulted in a provisional patent application, and a second project is also being considered for patenting. Navy mentors list a number of additional benefits: from increased productivity for the overall Navy unit,to improved morale and renewed enthusiasm for long-term Navy civilian employees, to understanding of career priorities of the younger generation to develop effective recruitment and hiring strategies, to training of Navy junior level employees in leadership and task management skills. After participating in PIPELINES, a number of alumni have returned to our Navy base as NREIPinterns, and, upon graduation, a few are working for the government. The project has also contributed to raising the profile of Navy STEM Education investment through a number of publication and presentations. Through further dissemination of its evaluation and research findings, PIPELINES will yield a proven model of engagement for Navy Bases, Universities and Community Colleges partnerships that could be replicated throughout the US.less","748,164",2020,2023
0,Signal Processing with Memristive Devices,United States Department of the Air Force,to Vladimir Kochergin,"ABSTRACT: The team of MicroXact, Inc., UCSB and UC Irvine proposes to develop a CMOS-compatible memristor, which will enable next generation signal processors, extremely efficient (i.e. dense, inexpensive, low power consuming), with the capabilities for massively parallel signal processing. More specifically, we offer to solve the reliability and repeatability problem in memristive devices by utilizing new design and fabrication processes. Specifically to the Air Force, the proposed solution can provide integrated processing platforms for Unmanned Aerial Vehicles (UAVs) and other devices, where the processing speed and parallelism are critical. Proposed memristive devices will allow the development of an faster and more capable DSP and FPGAs for tomorrow""s high speed signal processing, and the development of reliable and repeatable memristive devices will have innumerable potential applications. In Phase I the team developed a first model of the resistive switching in metal-oxide metal memristors and conceived the fabrication process that would provide reliable and repeatable memristor devices. In Phase II the team will improve and experimentally verify the developed model, will optimize fabrication processes and will demonstrated reliable and repeatable fabrication of memristors. In Phase III MicroXact will commercialize the proposed technology. BENEFIT: According to the ITRS 2007 Roadmap, currently used CMOS technologies will reach the 18-nm technology node and 7-nm physical gate length by 2018. It is anticipated that beyond this point, CMOS scaling will likely become very difficult if not impossible due to power dissipation problem. This represents a tremendous business opportunity for new technologies that will be able to solve the power dissipation problem to capture significant portion of the humongous ($200 billions) market in ten years from now. The team of MicroXact Inc. and UCSB proposes to develop this revolutionary memristive devices and circuits which have the potential to significantly increased efficiency and reduced power consumption by achieving highly parallel information architectures with low heat dissipation. CMOS compatibility of the proposed solution permits significant extending of the lifetime of fabrication facilities and equipment, thus providing the tremendous savings on otherwise imminent replacements of the currently employed technology.less","739,112",2012,2012
0,Evidence-Based Principles for Increasing the Effectiveness of Learning with Virtual Reality and Instructional Video,United States Department of the Navy,to Richard Mayer,"The present project addresses this need by examining instructional features that improve learning in immersive virtual reality (which can be called value added studies), the conditions under which playing brain training games in immersive virtual reality improve cognitive skills (which can be called cognitive consequences studies), and whether learning in immersive virtual reality is more effective than learning with desktop virtual reality (which can be called media comparison studies). In particular, the project investigates the effects of stopping a virtual reality learning episode at key points and asking the learner to engage in reflective activities, such as summarizing, self-testing, imagining, self-explaining, or generating questions.less","722,012",2021,2024
0,First-principles investigations of transition-metal nitrides and their alloys with AIN,United States Air Force,to Christian Van de Walle,"Cutting-edge computational techniques will be used to uncover the prospects of the transition-metal nitrides and their alloys ScAlN and ScTiN. Topics to be addressed include the effects of high doping on the conduction-band structure, polarization moments, roles of defects, scattering mechanisms that limit carrier mobility, and the thermodynamic and electronic properties of various alloys. redictive calculations will lead to a deep understanding of atomic-level mechanisms, provide guidelines to improve the quality of material growth and enable the rich yet unexplored physics exhibited by these materials to be exploited for novel device designs. These results will accelerate the development and adoption of these materials, which will have a strong impact on a wide range of technologies and help enable the next generation of electronic warfare, communications, and radar systems.less","685,000",2018,2022
0,Molecular Beam Epitaxy System for Topological Quantum Materials,United States Department of the Navy,to Susanne Stemmer,"Over the past five years, research programs at UCSB in topological materials have grown at a rapid pace. Many of these research activities are central to DoD funded projects and all support graduate student education and training. These research programs require thin film growth of topological materials that offer the best possible control over growth modes, purity, epitaxy, and allow for low densities of point defects. Towards this goal, the acquisition of a versatile, state-of-the-art molecular beam epitaxy (MBE) system is proposed, which will allow for the growth of thin films and heterostructures of topological semimetals and their applications in high-speed electronic devices, spintronics, and topological superconductors. Research for these applications will be significantly advanced by high-quality, pure materials and the atomic layer control afforded by MBE. In particular, such heterostructures allow for engineering topological states and forrevealing the unique, intrinsic properties of these materials, many of which have only been discovered recently. Graduate students and postdoctoral scholars will be the primary ~hands-on~ users of the proposed MBE system, which will be the focus of many Ph.D. dissertations. The proposed MBE will be operated within a shared MBE facility, impacting a wide range of interdisciplinary research programs at UCSB and at collaborating institutions. The proposed MBE system will significantly expand the opportunities that are offered through internships toundergraduate students.less","674,781",2019,2021
0,Patterning Atomic-scale Quantum Systems with DNA Origami,Office of the Secretary of Defense,to Ania Jayich,"Quantum science has the potential to revolutionize the way we compute, sense, and communicate. With rapid developments in recent years in the control and isolation of individual atomic-scale quantum elements, quantum technologies are nearing incorporation into commercial technologies and are enabling major breakthroughs in fundamental scientific understanding. Molecular and atomic scale systems are particularly powerful quantum systems because quantum effects are most visible at the smallest of length scales. An outstanding challenge to scalable and efficient quantum technologies is the deterministic, nanometer-scale positioning of atomic-scale systems that exhibit robust quantum coherence, the delicate property of quantum systems that distinguishes them from classical systems. This capability would enable a myriad of long-standing goals including molecular structure imaging with quantum sensors, deterministic entanglement distribution amongst a network of quantum bits, and quantum emulation of many-body condensed matter systems. However the patterning of atomic-scale quantum bits is not possible with current, state-of-the-art lithographic techniques. The proposed work leverages the bio-inspired technology of DNA origami to self-assemble molecular structures that host single atomic spins at deterministic locations with nanoscale precision. Nitrogen-vacancy (NV) center defects in diamond, a well-developed quantum technology, will be interfaced with these spin systems in order to prepare and readout their quantum properties with simple optical methods. Combining the growing nucleus of quantum science activity in the United States with advanced biophysical and chemical techniques will be vital to further development of quantum technologies. Importantly this research will engage students at UC Santa Barbara with diverse backgrounds, and will leverage burgeoning educational efforts on campus to train a diverse group of students in the growing fields of quantum technology and DNA nanotechnology. UCSB is unique in its combination of cutting-edge research opportunities, the largest number of undergraduate physics majors in the nation, and its diverse student population as a Hispanic serving institution, and thus provides an excellent opportunity for training diverse students to be the nationÕs best. The convergent expertise of our team in quantum science and DNA nanotechnology, combined with intense student interest in these two fields at UCSB, is vital to the success of this ambitious proposal.less","660,000",2020,2023
0,Probing Driven Quantum Gases and Enhancing Professional Development Pathways at a Minority-Serving Institution,Office of the Secretary of Defense,to David Weld,"Much of the richness of solid-state physical systems and technologies, including band structure, semiconductors, metals, and insulators, arises from the interplay between quantum mechanics and spatial periodicity. The overall scientific goal of the proposed project is to explore a related variety of phenomena that arise in the presence of temporal (rather than spatial) periodicity. A temporally periodic system has a ÒheartbeatÓ which can play a role analogous to the spatially periodic lattice in a crystal, stabilizing particular states of matter or generating new types of interactions. Specific scientific objectives of the proposed work include the demonstration of temporal Anderson localization, the realization and control of long-range interactions in a time-domain lattice model, and the measurement of fundamental memory effects in driven quantum gases. Along with enhancing research in DoD-relevant disciplines, this HBCU/MI DoD project aims to enhance professional development pathways to careers in STEM for under-represented minorities (URMs). Campus support for this goal is demonstrated by a significant cost-share commitment. As a designated Hispanic-Serving Institution, UCSB faces a critical need to address student academic and career preparation to better serve the changing demographics of our student body. The project will support career preparation for URM STEM students through a new professional development workshop series; individualized career training and mentoring for graduate students and postdocs; a physics textbook library for economically disadvantaged students; a travel grant program for UCSB and UC-HBCU students to attend scientific conferences and collaboratively visit other institutions; and direct research participation by one postdoc, one graduate student researcher, and one undergraduate researcher each year (the latter two supported by non- DoD funding). In partnership with the UCSB SACNAS graduate student chapter and the graduate division, professional development workshops will be developed and disseminated both at UCSB and at national professional meetings such as SACNAS or APS. To broaden the impact, career and professional development workshops and events will be open to the entire UCSB STEM community.less","660,000",2020,2023
0,(DURIP) MOLECULAR BEAM EPITAXY SYSTEM FOR GALLIUM OXIDE,United States Air Force,to Jim Speck,"?-Ga2O3 is the largest bandgap (~4.8 eV) semiconductor that can be grown directly from the melt in single crystal form. The ease of n-type doping with tetravalent cations, and a wide variety of bulk single crystal and epitaxial film growth techniques have triggered worldwide interest in ?- Ga2O3. The predicted breakdown electric field (6-8 MV/cm) is higher than that of GaN or SiC (~3 MV/cm), which when combined with electron mobility (predicted ~200-300 cm2/Vs) yields amongst the best figures of merit for power electronic devices. Molecular beam epitaxy (MBE) is an ultrahigh vacuum (UHV) growth technology that is used for the growth of the highest quality layers for scientific study and DoD-relevant device technology.less","650,000",2020,2022
0,Strongly Driven Ultracold Atoms: New Frontiers in nonequilibrium Quantum,United States Air Force,to David Weld,"We propose a program of experimental research on quantum gases which are subjected to generalized shaking. Shaking up a quantum system can lead to new phenomena and new capabilities. The proposed work aims at the development of a new set of tools for exploring fundamental open questions in the control of quantum systems driven far away from equilibrium. The work comprises three specific related goals. The first goal is to measure and control fundamental quantum memory effects on the relaxation of metastable systems; these effects have long been theoretically predicted but have never been observed. The second goal is to explore and exert control over the dynamics of thermalization in a driven quantum gas. And the third goal is to use a strongly shaken quantum gas to synthesize and characterize an exotic drive-stabilized state of matter which could never exist in any undriven system. The proposed research will impact atomic physics by developing new techniques for the control of quantum systems away from equilibrium and by providing experimental insight into open scientific questions regarding their behavior. These advances will lay the foundations for new atom-based techniques for precision timekeeping, sensing, and inertial navigation. The proposed work may also have an impact beyond atomic physics, for example by enhancing our understanding of emergent exotic states of matter in laser-driven crystalline solids.less","647,515",2020,2023
0,"A cryogenic, scanned probe imaging system for studying nanoscale magnetism and coherent qubit-photon interfaces",United States Air Force,to Ania Jayich,"The nitrogen vacancy (NV) center in diamond has rapidly come to the forefront of quantum technologies both as a sensor and as a quantum bit. In this DURIP proposal we propose to build an instrument to exploit the NV center for 1) nanoscale imaging of a variety of condensed matter phenomena and 2) building quantum networks comprising NV center spins, phonons, and photons. Despite the intellectually diverse goals, the common use of the NV center and a scanning probe platform call for similar instrumentation requirements.High spatial resolution magnetic imaging has driven important developments in fields ranging from materials science to biology. However, to uncover finer details approaching the nanoscale with greater sensitivity requires the development of radically new sensor technology. Because of its atomic size, quantum-enhanced sensing capabilities afforded by long spin coherence times, and noninvasive nature the NV center is an excellent choice. Under a PECASE grant from the AFOSR, we have built the first cryogenic NV scanning probe magnetometer (SPM) and demonstrated noninvasive magnetic imaging of superconductors and skyrmionic materials down to 6 K with 3-?T/Hz1/2 field sensitivity. The range of open questions in condensed-matter physics that is yet be probed with this newly developed quantum imaging technology is extraordinarily diverse. With several improvements to our first-generation tool we will be able to address these questions inearnest.less","622,109",2018,2019
0,Scaling topological qubits in van der Waals heterostructures,United States Department of the Navy,to Andrea Young,"Scaling topological qubits in van der Waals heterostructuresProposal to the Office of Naval ResearchPrincipal Investigator: Andrea Y,oung, University of California, Santa BarbaraProgram officer: Ian Appelbaum, Code 312Bilayer graphene is the best platform in which,to build a working topological qubit. Energy gaps for non-Abelian ground states are as large as 5 Kelvin, much larger than in compet,ing systems based on semiconductor quantum wells and nanowires. New nanofabrication and assembly techniques now allow for single any,on confinement, braiding, and fusion to be realized. In addition, recent advances in quantum engineering via microwave circuitry, de,veloped for precise control of spin and superconducting qubits, are ripe for deployment for fundamentally more coherent topo-logical, qubits in van der Waals materials. While fabrication techniques for van der Waals remain largely manual, we note that even without,improvements our architecture can be scaled to 100-1000 physical qubits, which, given realistic assumptions, are likely to break rec,ords for quantum volume, a combined metric of qubit count and coherence.This proposal seeks support for a three-year effort to perfo,rm fundamental demonstrations of the underlying technology and begin the path towards scaling. In this proposal, we provide backgrou,nd on the physics and fabrication of these devices, measurement geometry, and expected milestones under this program. This effort wo,uld complement and leverage a ?measurement only? approach to the same problem under an AFOSR-sponsored PECASE award and a separate p,ro-posed DURIP program for basic cryogenic instrumentation to be dedicated to this project.Project Abstract - Publicly Releasableless","615,000",2022,2025
0,Increasing the Resolution of Neural Connectivity to Infer Neural Encoding,Office of the Secretary of Defense,to Ken Kosik,"1. Apply the recurrent neural network configuration, long short term memory (LSTM), as a universal learning core that can predict connectivity maps across independent neuronal networks, classify neurological conditions and transmit synthetic memory traces. Recordings from multiple electrodes in intact animals are commonly used to train a generalized linear model (GLM) and the model is validated by how effectively the GLM filters predict a behavior. We have developed a system that allows us to directly test the predictions derived from a trained GLM. We built a Neural Circuit Probe that is positioned above a multi- electrode array (MEA) and is capable of identifying the specific neuron from which an MEA signal arises and deliver a chemical reagent such as TTX to that specific neuron. In this manner, if the GLM predicts an inhibitory connection to another neuron we can directly validate the prediction. This level of neuronal connectivity prediction has not been previously accomplished. However, the GLM has inherent limitations mainly related to the assumptions required in by its computation. Among the most limiting assumptions is the necessity to set the amount of history used for the predictions. The use of Long short-term memory (LSTM) architecture represents a promising and incompletely explored approach for prediction of spikes. By training a deep neural network with many neural traces, the ÒmachineÓ will learn to recognize the patterns as has been demonstrated for other complex problems such as the board game GO that entail numerous instantiations inaccessible to simple rule-based analyses and storage of all possible configurations. LSTM is particularly wellÐsuited to classify, process and predict time series when, in contrast to the GLM, the time lags between events are very long and of unknown size. 2. Build a patterned neuronal network in which a discrete identified signal from one neuronal ensemble induces bursting and synchronization of a second neuronal ensemble. The input signal serves as a memory trigger analogous to a sensory input and the induced firing considered a memory trace or a perception. We will determine whether these traces will be useful as information packets capable of representing synthetic memories or perceptions in comparison to simulated traces in terms of total information content, energy consumption, efficiency and robustness. Machine performance whether it is a recognition task, or a robotic motor task or a game are all limited by their brittleness or the ability to perform within the very narrow confines of the specific task for which the machine was designed. A synthetic memory or perception or behavior is encoded as a set of waveforms. In an engineered system, distinct waveforms corresponding to a set of physical parametersÑacceleration, speed, and forceÑcan convey the kinetic aspect of touch. Neurons spontaneously connect in a manner that generates waveforms used for computational purposes according to a still obscure logic. Neural computation is energy efficient and robust; however, the basis for these properties remains inaccessible in part to due to methodological limitations for measuring these parameters in a living neural system.less","606,000",2017,2018
0,Topological Junctions,United States Department of the Army,to Susanne Stemmer,"Modem electronic, photonic, and quantum devices are based on interfaces and junctions. The emergence of topological materials as a new class of electronic materials has generated significant theoretical insights not just into their bulk and boundary states, but also the properties of their interfaces. Topological junctions have many unique properties not found at conventional semiconductor interfaces, such as Klein tunneling, electron ""optic"" phenomena, and the possibility of quantum interference phenomena based on unique types of edge states. To date, however, experimental studies of junctions with topological materials have largely focused on their interfaces with superconductors for quantum devices. The main objective of the proposed project is to utilize the excellent transport properties of epitaxial cadmium arsenide thin films, tuned into different topological phases, to realize prototype junctions, including lateral p-n ??unctions and vertical heterojunctions, in a topological material. These junctions represent key ingredients of future device technologies that make use of the unique properties of topological materials. In particular, we will focus on the fundamental properties of these junctions with a view of room temperature applications such as future solid-state devices that can operate in the terahertz frequency range, which is currently difficult to access with conventional semiconductors. Another main goal is to reveal not only the prospects of these junctions for device applications, but also their science.less","600,000",2023,2027
0,12nm InP-based CMOS for Extreme-Speed Logic,Office of the Secretary of Defense,to Mark Rodwell,"Building on UCSB's record InP-based NMOS technology, in this program we seek to develop a l 2nm (physical) gate length InP-based CMOS technology for record-speed, moderate-scale logic. The key technology risk to retire is the PMOS gate dielectric. The DOD seeks extremely fast, moderate-scale logic res. 130nm InP HBT ICs are the fastest logic technology, but without a complementary device, these ICs dissipate power even when not switching, dissipating high power in medium to large ICs. FETs in commercial Si VLSI are designed to balance speed and standby power. A custom InP-based CMOS technology will be markedly faster, both because of high III-V carrier velocities and because the FET will be designed for highest speed, not densest integration. This program seeks to develop such a technology. Extreme speed InP-based CMOS is now feasible because of a decade of worldwide development of InP-based NMOS FETs, targeting VLSI at the 7nm node (~15nm Lg). In(Ga)As gives higher on-currents and smaller input capacitances; in larger interconnect-capacitance dominated ICs, the high on-currents provide higher speed than Si, while in smaller FET-capacitance-dominated ICs, the smaller FET capacitances provide further speed benefit. In present III-V NMOS technology, the gate dielectrics are extremely high quality, and FETs to 12nm Lg can be quickly built; a low-parasitic self-aligned III-V MOSFET should have > 1 THz current-gain cutoff frequency. A fast III-V CMOS technology would require in addition a fast III-V P-FET, and this must be integrated with the NMOS device. Recent data suggests that III-V PMOS may be feasible. Unpublished data on InGaAs PMOS capacitors (Stemmer group, UCSB), with HfO2 dielectric show good characteristics, but further PMOS gate dielectric development is needed. As in modern Si finFETs, in III-V, the PFET can be as fast as the N-FET. The key is to change from the [100] to the [011] orientation. This gives very high hole velocities in ultra-thin channels. The III-V P-FET should have ~1 THz current-gain cutoff frequency. In Si finFETs, the fin surfaces are naturally [011]; for III-V CMOS, we will use planar FETs on [011] wafers. The program statement of work is as follows: (1) III-V P-FET DC development, focusing on the gate dielectric and DC test structures. (2) Demonstrate high-current ill-V P-FET at 12nm Lg, focusing on DC parameters and using a fast 4-day non-self-aligned process with 12nm Lg , but with high parasitics and low current-gain cutoff frequencies. (3) Fabricate self-aligned (fast) PMOS and NMOS FETs, on different wafers, measuring DC parameters and bandwidth, and ( 4)integrate PMOS and NMOS on a common wafer, demonstrate a small-scale record-speed digital test ICs.less","600,000",2015,2016
